ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
18,Song,East Leah,Finish,3000,23,2023-08-27T00:00:00Z,David!scott,harperdanielle@example.net,6128211834900,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Producto defectuoso,43
23,Factor,North Thomastown,Popular,1500,16,2023-02-09T00:00:00Z,Daniel Garcia,edward94@example.org,110559261937727,"915 Mathis Camp Apt. 447 Thomastown, MS 44338",efectivo,Entregado,Sin comentario,72
23,Worry,Milesburgh,Much,1600,23,2023-09-01T00:00:00Z,Karl Cardenas,david09@example.com,475336070987999,"507 Johnson Port Banksshire, AK 72140",efectivo,Entregado,Producto defectuoso,97
10,Education,Kevinton,Grow,700,24,2023-08-17T00:00:00Z,Daniel Garcia,krystalmcdaniel@example.org,372.568.4886x317,"50604 Anthony Villages New William, ME 95446",tarjeta,En camino,Producto defectuoso,36
13,If,Briannaport,Matter,900,12,2023-06-28T00:00:00Z,benjamin Chan,david09@example.com,621875126511205,"PSC 2182, Box 8243 APO AP 79039",tarjeta,Entregado,Producto defectuoso,36
23,Democratic,Andrewside,Group,300,21,2023-01-04T00:00:00Z,Sharon Lowe,sandersbeth@example.org,110559261937727,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,Entregado,Sin comentario,49
27,Strategy,North Thomastown,Tv,1500,11,2023-10-15T00:00:00Z,Cynthia*hayes,paul02@example.com,001594337542187814,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",efectivo,Entregado,Sin comentario,36
7,Staff,Port Kelly,Exist,700,21,2023-06-21T00:00:00Z,Samantha Parker,vhill@example.org,001419330387387349,"493 Cameron Ramp Veronicatown, MI 81010",efectivo,En camino,Sin comentario,98
3,Strategy,Susanton,Job,2800,27,2023-03-22T00:00:00Z,Charles Williams,rdaugherty@example.net,6864990991,"7474 Sean Pine Frazierchester, OK 57469",tarjeta,Entregado,Producto defectuoso,39
30,Professor,Valerietown,Still,2500,22,2023-06-06T00:00:00Z,Mark Mays,david09@example.com,557.193.8141,"29340 Murphy Parkway North Robert, KS 42070",efectivo,Entregado,Sin comentario,43
28,Base,North Brittney,Individual,700,11,2023-09-12T00:00:00Z,Samantha Parker,wwilson@example.org,621875126511205,"0262 Cheryl Union Sampsonfurt, ME 63401",tarjeta,En camino,Producto defectuoso,83
17,Home,Courtneymouth,Whom,1100,27,2023-04-14T00:00:00Z,Jessica Davis,powersjimmy@example.org,5098210932647,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",efectivo,Entregado,Producto defectuoso,74
23,Strategy,North Brittney,Group,1100,24,2023-09-12T00:00:00Z,David Norton,ydavid@example.com,525-194-7529,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,En camino,Producto defectuoso,28
9,Education,Nguyenshire,Matter,2400,2,2023-09-23T00:00:00Z,.David Scott,briangonzales@example.net,641-800-6599x2234,"37970 Hudson Falls Downshaven, PA 58533",tarjeta,En camino,Producto defectuoso,74
14,Professor,Larrychester,Say,900,14,2023-06-17T00:00:00Z,Carla Orozco,lharmon@example.net,2805046212,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,En camino,Sin comentario,27
4,Focus,Kevinton,Step,700,10,2023-01-04T00:00:00Z,Brittney Guerra,steelejulian@example.net,001-890-231-3672x1535,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,Entregado,Producto defectuoso,39
8,Democratic,Lake Juan,Despite,2800,11,2023-11-20T00:00:00Z,Mark Mays,walkerraven@example.net,2805046212,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",efectivo,Entregado,Sin comentario,36
4,Home,Valerietown,Group,600,22,2023-03-13T00:00:00Z,Samantha Parker,eric87@example.org,1753175834,"11613 Miller Ridges Suite 186 East Nicholas, MN 69937",tarjeta,Entregado,Producto defectuoso,12
13,Involve,Kevinton,Set,2400,30,2023-09-12T00:00:00Z,samantha Hodges,rbrown@example.org,372.568.4886x317,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,En camino,Producto defectuoso,24
6,Focus,Susanton,Leader,700,11,2023-01-14T00:00:00Z,andrew Mitchell,david09@example.com,001594337542187814,"29340 Murphy Parkway North Robert, KS 42070",tarjeta,En camino,Sin comentario,39
24,Create,Brendanberg,Movement,2300,25,2023-10-15T00:00:00Z,Brittney Guerra,schmidtkrystal@example.org,2661673098,"93043 Kiara Crossroad Port Amandachester, WI 16919",efectivo,En camino,Producto defectuoso,55
2,Create,Jessechester,Leg,2500,30,2023-06-07T00:00:00Z,Alan Bird,paul02@example.com,6128211834900,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",tarjeta,En camino,Producto defectuoso,18
13,Home,East Leah,Member,200,10,2023-09-12T00:00:00Z,Carla Orozco,hornebeth@example.com,110559261937727,"025 Billy RowLisaside, AR 96338",tarjeta,Entregado,Producto defectuoso,87
26,Base,East Leah,Despite,2400,22,2023-01-18T00:00:00Z,Daniel Garcia,estesjon@example.org,525-194-7529,"29340 Murphy Parkway North Robert, KS 42070",tarjeta,En camino,Producto defectuoso,4
26,Create,Larrychester,Industry,1500,24,2023-06-21T00:00:00Z,sean Mitchell,rbrown@example.org,6128211834900,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,Entregado,Producto defectuoso,55
27,If,East Leah,Job,2000,28,2023-06-28T00:00:00Z,Karl Cardenas,harperdanielle@example.net,6304696433,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,Entregado,Producto defectuoso,25
14,Dog,Susanton,North,700,11,2023-06-06T00:00:00Z,roger Stephens,lharmon@example.net,372.568.4886x317,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,Entregado,Producto defectuoso,39
22,Trade,North Jasmine,Leader,2000,9,2023-11-20T00:00:00Z,Carla Orozco,lweaver@example.org,2805046212,"507 Johnson Port Banksshire, AK 72140",tarjeta,Entregado,Sin comentario,27
17,Wait,South Thomas,Leg,700,10,2023-06-28T00:00:00Z,alan Bird,lweaver@example.org,6304696433,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,Entregado,Sin comentario,12
20,Present,North Jasmine,Still,1100,7,2023-06-17T00:00:00Z,Samantha Parker,wwilson@example.org,372.568.4886x317,"0827 Jill Cape Suite 299 Angieport, DC 15542",efectivo,Entregado,Producto defectuoso,30
9,Door,South Thomas,Tv,200,15,2023-08-17T00:00:00Z,Samantha Hodges,krystalmcdaniel@example.org,8572628794,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,Entregado,Producto defectuoso,83
5,Wait,Andrewside,At,700,12,2023-07-10T00:00:00Z,Charles Williams,eric87@example.org,001594337542187814,"025 Billy RowLisaside, AR 96338",tarjeta,Entregado,Producto defectuoso,78
24,If,Trujillofort,Pay,2300,21,2023-08-27T00:00:00Z,Angela Taylor,paul02@example.com,5098210932647,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,Entregado,Producto defectuoso,19
1,Strategy,Brendanberg,Whom,1300,22,2023-03-14T00:00:00Z,Roger Stephens,paul49@example.net,0010962368217,"50604 Anthony Villages New William, ME 95446",efectivo,Entregado,Sin comentario,55
28,Administration,Port Kelly,Increase,2600,9,2023-05-05T00:00:00Z,Crystal Chambers,briangonzales@example.net,(101)988-9703x8562,"915 Mathis Camp Apt. 447 Thomastown, MS 44338",tarjeta,Entregado,Producto defectuoso,55
19,Base,South Timothyberg,Industry,800,22,2023-07-25T00:00:00Z,Kelsey Lopez,wwilson@example.org,001-236-332-5014x39284,USS Fuller FPO AA 30334,efectivo,Entregado,Sin comentario,21
8,Professor,Lake Juan,Individual,2100,8,2023-01-14T00:00:00Z,Brittney Guerra,paul02@example.com,557.193.8141,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",tarjeta,Entregado,Sin comentario,12
26,Involve,Milesburgh,Job,700,16,2023-02-09T00:00:00Z,David Scott,hornebeth@example.com,001594337542187814,"848 Jimmy Hill Apt. 415 Stanleyside, MA 75473",efectivo,Entregado,Sin comentario,55
4,Six,East Josephland,Still,1300,2,2023-06-06T00:00:00Z,Juan Manning,eric24@example.com,6304696433,"29340 Murphy Parkway North Robert, KS 42070",tarjeta,En camino,Sin comentario,18
10,Involve,Jodichester,Grow,200,11,2023-06-28T00:00:00Z,Alan Bird,krystalmcdaniel@example.org,557.193.8141,"025 Billy RowLisaside, AR 96338",tarjeta,Entregado,Sin comentario,78
14,Strategy,North Jasmine,Matter,200,2,2023-03-14T00:00:00Z,Cynthia Hayes.,karaware@example.net,475336070987999,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",efectivo,Entregado,Producto defectuoso,28
1,Operation,New Reginaldmouth,Letter,2500,2,2023-01-04T00:00:00Z,Robert Bryant,rdaugherty@example.net,621875126511205,"PSC 2182, Box 8243 APO AP 79039",efectivo,En camino,Producto defectuoso,49
6,Song,Andrewside,Industry,2500,16,2023-08-27T00:00:00Z,sean Mitchell,krystalmcdaniel@example.org,4914742586,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",efectivo,Entregado,Sin comentario,28
22,Owner,Andrewside,Group,2400,15,2023-06-06T00:00:00Z,Angela Taylor.,estesjon@example.org,621875126511205,"915 Mathis Camp Apt. 447 Thomastown, MS 44338",tarjeta,En camino,Producto defectuoso,55
28,Present,Andrewside,Despite,1100,15,2023-03-13T00:00:00Z,Alan Bird,vhill@example.org,001-557-543-1910,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,En camino,Producto defectuoso,83
29,Just,South Thomas,Member,300,10,2023-02-09T00:00:00Z,Robert Bryant,hornebeth@example.com,475336070987999,"11613 Miller Ridges Suite 186 East Nicholas, MN 69937",tarjeta,En camino,Producto defectuoso,28
23,Professor,East Janicemouth,Job,2400,27,2023-09-12T00:00:00Z,Brittney Guerra,powersjimmy@example.org,372.568.4886x317,USS Fuller FPO AA 30334,efectivo,En camino,Producto defectuoso,27
20,Worry,Lindaport,Pay,2100,22,2023-11-20T00:00:00Z,Dr. Monica Woods,vhill@example.org,848-723-3346,"0827 Jill Cape Suite 299 Angieport, DC 15542",tarjeta,En camino,Producto defectuoso,43
7,Staff,Nguyenshire,Individual,2800,16,2023-11-20T00:00:00Z,Samantha Parker,dhuber@example.com,0010962368217,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,Entregado,Sin comentario,74
14,Kitchen,Jodichester,Member,200,24,2023-01-14T00:00:00Z,Karl Cardenas,brianboyd@example.org,372.568.4886x317,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,En camino,Sin comentario,87
22,Door,North Jasmine,Still,1300,2,2023-08-17T00:00:00Z,Andrew Mitchell,lweaver@example.org,001-890-231-3672x1535,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Producto defectuoso,49
30,Just,Trujillofort,Finish,3000,22,2023-02-09T00:00:00Z,Daniel Garcia.,lharmon@example.net,(101)988-9703x8562,"233 Peterson Canyon Tranmouth, ND 40770",tarjeta,Entregado,Sin comentario,53
11,Under,Vasquezborough,Tv,700,2,2023-08-17T00:00:00Z,Lisa Stafford,rdaugherty@example.net,001419330387387349,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,En camino,Producto defectuoso,54
17,Administration,Trujillofort,Grow,2300,2,2023-09-12T00:00:00Z,Samantha!parker,rdaugherty@example.net,6022388997526,"7474 Sean Pine Frazierchester, OK 57469",tarjeta,En camino,Sin comentario,55
30,Create,Courtneymouth,Leader,3000,10,2023-09-23T00:00:00Z,Angela Taylor,paul02@example.com,0013389556200,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",efectivo,En camino,Sin comentario,36
18,Create,Brendanberg,Matter,2600,9,2023-02-09T00:00:00Z,Larry Welch,hornebeth@example.com,001-890-231-3672x1535,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Producto defectuoso,39
3,Present,Kevinton,Despite,700,22,2023-01-18T00:00:00Z,jessica Davis,harperdanielle@example.net,339100428204920,"025 Billy RowLisaside, AR 96338",tarjeta,Entregado,Producto defectuoso,42
21,Strategy,Lindaport,Member,1100,16,2023-03-13T00:00:00Z,Susan Harvey,steelejulian@example.net,6304696433,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",tarjeta,En camino,Producto defectuoso,38
10,Trade,South Timothyberg,Job,2500,17,2023-05-06T00:00:00Z,Brittney Guerra,krystalmcdaniel@example.org,848-723-3346,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,En camino,Producto defectuoso,38
3,Involve,Nguyenshire,Industry,600,30,2023-06-06T00:00:00Z,Charles Williams,briangonzales@example.net,557.193.8141,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",efectivo,Entregado,Producto defectuoso,18
14,Just,East Leah,Increase,2800,9,2023-08-17T00:00:00Z,Sharon Lowe,schmidtkrystal@example.org,6022388997526,"29340 Murphy Parkway North Robert, KS 42070",efectivo,Entregado,Sin comentario,19
8,Present,Milesburgh,Job,700,28,2023-06-28T00:00:00Z,Samantha Hodges,paul02@example.com,6864990991,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",efectivo,Entregado,Sin comentario,42
17,Six,Larrychester,Increase,1100,23,2023-03-13T00:00:00Z,Samantha Parker,paul49@example.net,110559261937727,"93043 Kiara Crossroad Port Amandachester, WI 16919",tarjeta,Entregado,Producto defectuoso,38
19,Worry,South Timothyberg,Finish,3000,28,2023-06-28T00:00:00Z,Adam Mueller,paul49@example.net,4914742586,"233 Peterson Canyon Tranmouth, ND 40770",tarjeta,Entregado,Sin comentario,38
5,Factor,Jessechester,Spring,1300,21,2023-11-20T00:00:00Z,Kelsey Lopez,eric87@example.org,001419330387387349,"664 Berger RapidSouth Suzanne, WV 68526",tarjeta,En camino,Sin comentario,19
5,Worry,East Brittany,Movement,300,28,2023-04-14T00:00:00Z,Jessica Davis,krystalmcdaniel@example.org,001594337542187814,"025 Billy RowLisaside, AR 96338",efectivo,Entregado,Producto defectuoso,42
8,Factor,Jessechester,Pay,700,30,2023-06-17T00:00:00Z,Crystal Chambers,schmidtkrystal@example.org,8572628794,"11613 Miller Ridges Suite 186 East Nicholas, MN 69937",efectivo,En camino,Producto defectuoso,19
11,Under,Lindaport,Rich,300,14,2023-08-17T00:00:00Z,.Jessica Davis,eric24@example.com,110559261937727,"769 Dickerson Drive Jasminemouth, HI 08895",efectivo,Entregado,Producto defectuoso,98
12,Create,Valerietown,Leg,2500,27,2023-10-15T00:00:00Z,Michelle Mitchell.,schmidtkrystal@example.org,4914742586,"29340 Murphy Parkway North Robert, KS 42070",tarjeta,Entregado,Producto defectuoso,21
29,Operation,South Thomas,North,200,15,2023-02-09T00:00:00Z,David Scott,steelejulian@example.net,6304696433,"37970 Hudson Falls Downshaven, PA 58533",efectivo,En camino,Sin comentario,98
12,If,New Reginaldmouth,Step,2000,8,2023-01-18T00:00:00Z,Benjamin Chan,parkerandrew@example.org,110559261937727,"11613 Miller Ridges Suite 186 East Nicholas, MN 69937",efectivo,Entregado,Sin comentario,98
27,Just,North Brittney,Group,900,24,2023-07-08T00:00:00Z,Cynthia Hayes,paul02@example.com,848-723-3346,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,En camino,Producto defectuoso,28
7,Up,North Thomastown,Still,2100,22,2023-07-08T00:00:00Z,Roger Stephens,powersjimmy@example.org,848-723-3346,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",efectivo,Entregado,Producto defectuoso,98
17,Create,Brendanberg,Still,200,21,2023-04-14T00:00:00Z,Lisa Stafford,paul49@example.net,3143257035737,"7474 Sean Pine Frazierchester, OK 57469",efectivo,Entregado,Sin comentario,87
20,Door,Andrewside,Exist,1500,18,2023-03-14T00:00:00Z,Crystal Chambers,eric24@example.com,6304696433,"025 Billy RowLisaside, AR 96338",tarjeta,Entregado,Producto defectuoso,43
30,Administration,Port Kelly,Leader,2100,11,2023-06-07T00:00:00Z,Karl Cardenas,karaware@example.net,525-194-7529,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,En camino,Producto defectuoso,54
3,Owner,Port Alexachester,Matter,1500,13,2023-02-09T00:00:00Z,Lisa Stafford,schmidtkrystal@example.org,848-723-3346,"29340 Murphy Parkway North Robert, KS 42070",tarjeta,Entregado,Sin comentario,14
30,Choice,Courtneymouth,Pay,800,24,2023-08-13T00:00:00Z,Lisa Stafford.,ydavid@example.com,001594337542187814,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,En camino,Producto defectuoso,74
21,Present,North Thomastown,Exist,1600,13,2023-07-08T00:00:00Z,Andrew Mitchell,eric24@example.com,2805046212,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",efectivo,Entregado,Producto defectuoso,14
8,Factor,Nguyenshire,Letter,1100,11,2023-08-27T00:00:00Z,Benjamin Chan,eric87@example.org,339100428204920,"11613 Miller Ridges Suite 186 East Nicholas, MN 69937",efectivo,En camino,Sin comentario,25
13,Trade,Andrewside,Industry,1600,11,2023-03-13T00:00:00Z,Susan Harvey,david09@example.com,001-236-332-5014x39284,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,Entregado,Producto defectuoso,87
4,Present,Milesburgh,Industry,300,2,2023-09-12T00:00:00Z,Jennifer Holmes,harperdanielle@example.net,848-723-3346,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,Entregado,Sin comentario,14
8,Door,Larrychester,Budget,800,26,2023-03-22T00:00:00Z,.Jennifer Holmes,ydavid@example.com,001-890-231-3672x1535,"507 Johnson Port Banksshire, AK 72140",tarjeta,Entregado,Producto defectuoso,21
18,Professor,Lindaport,Industry,700,23,2023-07-10T00:00:00Z,Sharon Lowe,karaware@example.net,339100428204920,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",tarjeta,Entregado,Producto defectuoso,49
17,Wait,Lake Juan,Member,200,10,2023-01-04T00:00:00Z,Brittney?guerra,karaware@example.net,6128211834900,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",efectivo,Entregado,Sin comentario,43
8,Factor,Larrychester,Letter,2100,11,2023-05-06T00:00:00Z,Andrew Mitchell,paul49@example.net,001-890-231-3672x1535,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",tarjeta,Entregado,Producto defectuoso,42
27,Create,Andrewside,Industry,300,16,2023-03-13T00:00:00Z,Dr. Monica Woods,matthew29@example.com,6864990991,"233 Peterson Canyon Tranmouth, ND 40770",efectivo,Entregado,Sin comentario,74
12,Factor,East Brittany,Still,2600,28,2023-04-14T00:00:00Z,Crystal Chambers,dhuber@example.com,3143257035737,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",tarjeta,En camino,Producto defectuoso,54
17,If,Courtneymouth,Tv,2100,24,2023-09-13T00:00:00Z,Juan Manning,sandersbeth@example.org,369.774.6572x373,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,En camino,Sin comentario,83
30,Present,Briannaport,Despite,700,12,2023-09-12T00:00:00Z,Crystal Chambers,dhuber@example.com,6128211834900,"507 Johnson Port Banksshire, AK 72140",efectivo,Entregado,Sin comentario,74
27,Create,Kevinton,Grow,300,11,2023-11-20T00:00:00Z,Robert Bryant,wliu@example.net,525-194-7529,"0262 Cheryl Union Sampsonfurt, ME 63401",efectivo,Entregado,Producto defectuoso,27
23,Democratic,North Jasmine,Still,2800,30,2023-06-07T00:00:00Z,David Scott,walkerraven@example.net,525-194-7529,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",efectivo,En camino,Sin comentario,74
8,Food,East Leah,Popular,1500,11,2023-07-15T00:00:00Z,David Norton,paul02@example.com,369.774.6572x373,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,Entregado,Producto defectuoso,74
9,Involve,New Reginaldmouth,Despite,700,10,2023-03-13T00:00:00Z,Samantha Parker,wwilson@example.org,475336070987999,"93043 Kiara Crossroad Port Amandachester, WI 16919",tarjeta,En camino,Producto defectuoso,27
2,Education,East Leah,Popular,1300,22,2023-05-06T00:00:00Z,Sean Mitchell,parkerandrew@example.org,6864990991,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,Entregado,Sin comentario,19
4,Six,Nguyenshire,Spring,2600,27,2023-08-13T00:00:00Z,Andrew Mitchell,rbrown@example.org,3143257035737,"664 Berger RapidSouth Suzanne, WV 68526",efectivo,Entregado,Sin comentario,53
8,Factor,Courtneymouth,Forward,700,11,2023-07-25T00:00:00Z,Sharon Lowe,parkerandrew@example.org,8572628794,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",efectivo,Entregado,Producto defectuoso,78
19,Six,East Jonathan,Spring,200,27,2023-06-07T00:00:00Z,David Scott,briangonzales@example.net,369.774.6572x373,"233 Peterson Canyon Tranmouth, ND 40770",tarjeta,Entregado,Sin comentario,28
18,Up,Andrewside,Leg,1100,27,2023-06-17T00:00:00Z,Samantha Hodges,hornebeth@example.com,525-194-7529,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,En camino,Producto defectuoso,83
2,Dog,Lindaport,Job,1600,28,2023-03-13T00:00:00Z,juan Manning,david09@example.com,641-800-6599x2234,"30768 Louis Mill Lake Carmen, LA 47934",tarjeta,Entregado,Sin comentario,25
14,Democratic,East Jonathan,Finish,2000,27,2023-09-01T00:00:00Z,Adam Mueller,estesjon@example.org,001-890-231-3672x1535,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",efectivo,Entregado,Producto defectuoso,74
23,Base,Kevinton,Leader,1100,23,2023-09-12T00:00:00Z,Crystal Chambers,harperdanielle@example.net,5098210932647,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,En camino,Sin comentario,55
25,Involve,Valerietown,Movement,3000,21,2023-07-10T00:00:00Z,Cynthia Hayes,lharmon@example.net,0013389556200,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",tarjeta,Entregado,Producto defectuoso,24
23,Education,East Jonathan,Still,800,11,2023-01-04T00:00:00Z,Juan Manning,matthew29@example.com,6128211834900,"0827 Jill Cape Suite 299 Angieport, DC 15542",efectivo,Entregado,Producto defectuoso,4
